#G	time_to_stabilize
#G_graz: 0.0578561
0.1365	218.675
#starting from: -8.36091	-7.60956
0.1365	168.41
#starting from: -8.78419	-8.91344
0.1365	287.79
#starting from: -7.33393	-8.34369
0.1365	193.543
#starting from: -7.39278	-7.91092
0.1365	193.543
#starting from: -8.64944	-8.90802
0.1365	218.675
#starting from: -8.83782	-7.98919
0.1365	237.525
#starting from: -7.92491	-7.96012
0.1365	237.525
#starting from: -8.19333	-7.77866
0.1365	237.525
#starting from: -8.1008	-8.08904
0.1365	262.658
#starting from: -7.09273	-8.58169
0.1365	168.41
#starting from: -8.99692	-8.27289
0.1365	287.79
#starting from: -7.58811	-7.8575
0.1365	237.525
#starting from: -8.15422	-7.54923
0.1365	193.543
#starting from: -8.94106	-7.30132
0.1365	218.675
#starting from: -8.56323	-7.09255
0.1365	262.658
#starting from: -7.53175	-7.86515
0.1365	168.41
#starting from: -7.26994	-7.22833
0.1365	193.543
#starting from: -8.56296	-8.40687
0.1365	237.525
#starting from: -8.13426	-7.69909
0.1365	168.41
#starting from: -7.17876	-7.17102
0.1365	187.259
#starting from: -8.9665	-8.69613
0.1365	218.675
#starting from: -8.40262	-8.91806
0.1365	187.26
#starting from: -7.36914	-8.39279
0.1365	243.808
#starting from: -7.3919	-7.27991
0.1365	187.26
#starting from: -7.27103	-8.86157
#G	time_to_stabilize
#G_graz: 0.0578561
0.13625	218.675
#starting from: -8.57272	-7.05704
0.13625	237.524
#starting from: -7.74289	-7.31513
0.13625	287.79
#starting from: -7.75253	-7.49213
0.13625	268.94
#starting from: -8.24583	-8.25521
0.13625	243.808
#starting from: -7.5628	-7.22121
0.13625	243.808
#starting from: -8.08974	-8.68024
0.13625	218.675
#starting from: -7.82147	-8.87966
0.13625	212.392
#starting from: -7.52055	-8.16233
0.13625	243.808
#starting from: -8.42332	-8.91663
0.13625	212.392
#starting from: -7.18397	-8.77799
0.13625	168.409
#starting from: -8.85136	-8.6364
0.13625	187.259
#starting from: -7.34263	-8.67111
0.13625	168.409
#starting from: -7.00516	-7.31091
0.13625	268.94
#starting from: -8.42841	-7.75081
0.13625	237.524
#starting from: -7.28375	-8.92021
0.13625	262.657
#starting from: -7.66208	-7.52261
0.13625	243.808
#starting from: -7.23721	-7.83107
0.13625	193.542
#starting from: -8.84623	-7.31509
0.13625	243.808
#starting from: -7.1193	-8.16365
0.13625	268.94
#starting from: -8.38329	-8.32373
0.13625	268.94
#starting from: -8.90399	-8.17429
0.13625	193.542
#starting from: -8.68973	-7.95636
0.13625	268.94
#starting from: -8.09285	-8.59606
0.13625	212.392
#starting from: -7.81677	-7.5843
0.13625	193.542
#starting from: -8.35089	-8.44576
0.13625	243.808
#starting from: -8.57879	-7.47066
0.13625	193.542
#starting from: -7.23371	-8.08252
0.13625	262.657
#starting from: -7.82975	-7.31356
0.13625	218.675
#starting from: -7.15881	-7.79227
0.13625	243.808
#starting from: -7.47371	-7.45343
0.13625	212.392
#starting from: -7.90077	-8.46363
0.13625	193.542
#starting from: -8.29902	-8.68974
0.13625	193.542
#starting from: -8.54077	-7.81378
0.13625	237.524
#starting from: -8.12771	-7.6179
0.13625	193.542
#starting from: -7.23731	-7.57512
0.13625	237.524
#starting from: -8.34217	-7.3623
0.13625	218.675
#starting from: -7.98404	-8.9456
0.13625	187.259
#starting from: -8.86675	-8.80336
0.13625	243.808
#starting from: -7.24218	-7.43736
0.13625	218.675
#starting from: -8.59306	-7.05435
0.13625	187.259
#starting from: -7.68425	-8.74995
0.13625	218.675
#starting from: -7.79531	-8.96527
0.13625	287.79
#starting from: -7.09327	-8.66678
0.13625	193.542
#starting from: -7.15684	-8.22591
0.13625	193.542
#starting from: -8.88321	-7.34319
0.13625	243.808
#starting from: -8.69463	-7.17153
0.13625	168.409
#starting from: -8.76634	-8.65538
0.13625	212.392
#starting from: -7.92196	-8.10153
0.13625	218.675
#starting from: -7.13891	-7.86609
0.13625	218.675
#starting from: -7.96718	-8.4466
0.13625	218.675
#starting from: -8.56068	-7.66106
0.13625	218.675
#starting from: -8.51751	-7.19063
0.13625	193.542
#starting from: -7.34125	-7.12757
0.13625	193.542
#starting from: -8.62162	-8.14832
0.13625	218.675
#starting from: -8.06777	-8.38165
0.13625	243.808
#starting from: -8.1765	-8.44804
0.13625	193.542
#starting from: -8.38652	-7.72767
0.13625	212.392
#starting from: -7.66999	-7.96407
0.13625	193.542
#starting from: -8.59688	-7.69213
0.13625	168.409
#starting from: -8.73187	-8.85349
0.13625	237.524
#starting from: -7.45737	-7.86932
0.13625	287.79
#starting from: -7.26407	-8.84216
0.13625	243.808
#starting from: -8.42015	-7.88629
0.13625	212.392
#starting from: -7.53082	-8.99387
0.13625	193.542
#starting from: -8.23571	-8.66312
0.13625	193.542
#starting from: -8.93527	-7.1936
0.13625	243.808
#starting from: -8.80735	-7.24938
0.13625	218.675
#starting from: -8.34113	-8.93084
0.13625	193.542
#starting from: -8.83703	-8.37821
0.13625	168.409
#starting from: -8.73203	-8.94187
0.13625	218.675
#starting from: -8.17742	-8.28182
0.13625	212.392
#starting from: -7.65682	-7.89146
0.13625	187.259
#starting from: -8.88034	-8.80322
0.13625	218.675
#starting from: -8.04374	-8.40394
0.13625	193.542
#starting from: -7.15364	-8.04552
0.13625	212.392
#starting from: -7.9573	-7.53068
0.13625	168.409
#starting from: -7.2021	-7.28245
0.13625	193.542
#starting from: -8.83472	-8.43955
0.13625	262.657
#starting from: -8.40741	-7.31652
0.13625	187.259
#starting from: -7.1813	-8.92112
0.13625	187.259
#starting from: -8.86355	-8.87389
0.13625	193.542
#starting from: -8.43953	-8.30382
0.13625	237.524
#starting from: -7.56934	-8.49894
0.13625	193.542
#starting from: -8.81949	-8.50021
0.13625	212.392
#starting from: -7.7434	-8.31382
0.13625	243.808
#starting from: -8.31117	-7.63701
0.13625	243.808
#starting from: -8.46005	-8.83199
0.13625	237.524
#starting from: -7.48476	-8.60513
0.13625	243.808
#starting from: -7.29481	-7.384
0.13625	212.392
#starting from: -7.8176	-8.13057
0.13625	218.675
#starting from: -8.3041	-8.2665
0.13625	168.409
#starting from: -7.05945	-7.34435
0.13625	218.675
#starting from: -8.99628	-8.03409
0.13625	212.392
#starting from: -7.12844	-8.71768
0.13625	262.657
#starting from: -8.25972	-7.21732
0.13625	168.409
#starting from: -7.04683	-7.33025
0.13625	268.94
#starting from: -8.42631	-7.75351
0.13625	212.392
#starting from: -7.79416	-8.21448
0.13625	193.542
#starting from: -8.267	-8.86872
0.13625	218.675
#starting from: -7.40202	-7.1296
0.13625	218.675
#starting from: -8.16518	-8.15678
0.13625	262.657
#starting from: -7.93122	-7.77818
0.13625	218.675
#starting from: -8.68118	-8.29507
0.13625	218.675
#starting from: -7.96561	-8.62398
0.13625	212.392
#starting from: -7.94448	-7.39237
0.13625	243.808
#starting from: -7.42443	-7.10859
0.13625	262.657
#starting from: -7.55811	-8.41579
0.13625	218.675
#starting from: -7.75478	-7.20782
0.13625	193.542
#starting from: -8.37806	-8.23684
0.13625	237.524
#starting from: -7.9581	-7.80049
0.13625	243.808
#starting from: -7.19297	-7.5643
0.13625	193.542
#starting from: -8.76104	-7.54538
0.13625	243.808
#starting from: -8.49127	-8.7648
0.13625	237.524
#starting from: -7.61492	-7.57027
0.13625	243.808
#starting from: -8.16885	-8.47456
0.13625	168.409
#starting from: -8.76867	-8.81606
0.13625	243.808
#starting from: -8.73013	-7.46647
0.13625	218.675
#starting from: -8.95925	-7.6201
0.13625	212.392
#starting from: -7.11587	-8.97754
0.13625	218.675
#starting from: -7.3873	-7.44061
0.13625	218.675
#starting from: -7.70807	-8.99863
0.13625	237.524
#starting from: -7.30893	-8.02878
0.13625	187.259
#starting from: -8.29561	-7.00214
0.13625	218.675
#starting from: -8.82059	-7.8643
0.13625	287.79
#starting from: -7.94693	-7.1621
0.13625	212.392
#starting from: -7.31144	-8.69315
0.13625	168.409
#starting from: -8.7836	-8.79552
0.13625	218.675
#starting from: -8.75917	-8.04422
0.13625	193.542
#starting from: -8.62768	-7.99839
0.13625	193.542
#starting from: -7.03315	-7.19384
0.13625	268.94
#starting from: -8.39103	-8.31435
0.13625	212.392
#starting from: -8.13056	-7.10428
0.13625	218.675
#starting from: -8.50171	-8.60412
0.13625	268.94
#starting from: -8.53246	-7.54236
0.13625	212.392
#starting from: -7.01468	-8.96846
0.13625	193.542
#starting from: -8.67792	-7.95157
0.13625	287.79
#starting from: -7.73149	-7.53218
0.13625	212.392
#starting from: -7.98895	-7.38152
0.13625	212.392
#starting from: -8.05055	-7.21695
0.13625	212.392
#starting from: -7.70077	-7.7733
0.13625	193.542
#starting from: -8.58822	-8.91061
0.13625	168.409
#starting from: -7.13738	-7.10546
0.13625	237.524
#starting from: -7.0847	-8.70497
0.13625	168.409
#starting from: -7.64669	-7.26644
0.13625	212.392
#starting from: -7.27064	-8.76417
0.13625	218.675
#starting from: -7.50891	-7.1763
0.13625	187.259
#starting from: -7.48167	-8.47017
0.13625	187.259
#starting from: -8.78283	-8.85934
0.13625	268.94
#starting from: -8.72929	-7.00496
0.13625	243.808
#starting from: -8.60096	-8.65595
0.13625	218.675
#starting from: -7.23505	-7.38468
0.13625	218.675
#starting from: -8.46673	-7.94051
0.13625	168.409
#starting from: -8.26573	-8.58787
0.13625	212.392
#starting from: -7.99364	-7.45118
0.13625	268.94
#starting from: -8.26521	-8.56785
0.13625	262.657
#starting from: -7.31377	-8.18387
0.13625	187.259
#starting from: -7.70663	-7.69093
0.13625	287.79
#starting from: -8.22525	-7.18458
0.13625	168.409
#starting from: -8.34769	-8.439
0.13625	193.542
#starting from: -7.5037	-7.09926
0.13625	212.392
#starting from: -7.55179	-8.9113
0.13625	243.808
#starting from: -8.28	-8.2817
0.13625	187.259
#starting from: -7.65208	-8.55614
0.13625	193.542
#starting from: -7.01684	-8.45576
0.13625	218.675
#starting from: -8.37812	-7.54275
0.13625	237.524
#starting from: -8.12534	-7.53452
0.13625	218.675
#starting from: -8.89668	-7.71923
0.13625	243.808
#starting from: -8.57971	-7.84429
0.13625	187.259
#starting from: -7.04774	-8.79707
0.13625	268.94
#starting from: -8.4787	-8.11191
0.13625	243.808
#starting from: -8.26777	-8.51994
0.13625	212.392
#starting from: -7.16638	-8.84337
0.13625	237.524
#starting from: -8.24361	-7.58511
0.13625	187.259
#starting from: -7.76572	-8.60677
0.13625	187.259
#starting from: -7.26356	-8.47897
0.13625	287.79
#starting from: -8.20964	-7.22729
0.13625	193.542
#starting from: -8.28203	-7.98159
0.13625	268.94
#starting from: -7.8488	-8.77175
0.13625	212.392
#starting from: -7.55248	-8.65002
0.13625	237.524
#starting from: -7.31547	-8.09884
0.13625	193.542
#starting from: -8.48343	-8.33922
0.13625	218.675
#starting from: -7.54377	-7.1202
0.13625	243.808
#starting from: -7.03288	-7.1084
0.13625	187.259
#starting from: -7.54253	-8.36555
0.13625	237.524
#starting from: -7.69683	-8.25996
0.13625	237.524
#starting from: -8.39357	-7.27039
0.13625	168.409
#starting from: -8.81369	-8.77324
0.13625	212.392
#starting from: -8.93899	-8.99076
0.13625	212.392
#starting from: -7.95157	-8.14171
0.13625	218.675
#starting from: -8.64861	-8.38246
0.13625	193.542
#starting from: -8.97414	-7.30356
0.13625	218.675
#starting from: -7.03048	-8.01096
0.13625	193.542
#starting from: -7.34789	-7.11873
0.13625	237.524
#starting from: -8.19027	-7.82288
0.13625	218.675
#starting from: -8.74492	-8.01022
0.13625	218.675
#starting from: -8.83097	-7.96152
0.13625	212.392
#starting from: -7.94656	-7.55508
0.13625	237.524
#starting from: -7.60847	-8.40788
0.13625	268.94
#starting from: -8.49821	-8.04622
0.13625	262.657
#starting from: -7.06005	-8.56895
0.13625	168.409
#starting from: -7.17222	-7.25089
0.13625	168.409
#starting from: -7.15963	-7.08607
0.13625	193.542
#starting from: -7.01357	-7.9531
0.13625	193.542
#starting from: -7.04322	-8.38248
0.13625	212.392
#starting from: -7.80333	-7.67437
0.13625	268.94
#starting from: -8.18028	-8.7155
0.13625	212.392
#starting from: -7.55008	-8.37469
0.13625	218.675
#starting from: -7.03364	-8.26307
0.13625	262.657
#starting from: -8.09005	-7.50918
0.13625	262.657
#starting from: -7.79835	-7.26217
0.13625	212.392
#starting from: -7.72966	-8.00767
0.13625	193.542
#starting from: -7.06333	-7.86883
0.13625	218.675
#starting from: -7.00404	-8.30542
0.13625	287.79
#starting from: -7.65565	-8.22622
0.13625	193.542
#starting from: -8.8228	-7.05015
0.13625	187.259
#starting from: -7.69728	-8.65781
0.13625	187.259
#starting from: -7.16933	-8.6345
0.13625	237.524
#starting from: -7.98094	-8.32517
0.13625	243.808
#starting from: -8.95553	-7.82072
0.13625	193.542
#starting from: -8.14805	-8.68242
0.13625	262.657
#starting from: -7.71599	-7.47259
0.13625	218.675
#starting from: -8.53633	-8.47301
0.13625	193.542
#starting from: -8.53909	-8.12438
0.13625	262.657
#starting from: -8.16405	-7.3407
0.13625	218.675
#starting from: -7.79388	-8.82203
0.13625	262.657
#starting from: -8.46411	-7.15295
0.13625	243.808
#starting from: -8.5917	-7.82656
0.13625	262.657
#starting from: -7.19975	-8.39244
0.13625	262.657
#starting from: -8.19924	-7.2985
0.13625	268.94
#starting from: -8.098	-8.48361
0.13625	268.94
#starting from: -8.57111	-7.41382
0.13625	262.657
#starting from: -7.01705	-8.64968
0.13625	168.409
#starting from: -8.65218	-8.88531
0.13625	187.259
#starting from: -8.92335	-8.63593
0.13625	193.542
#starting from: -7.02215	-7.6825
0.13625	287.79
#starting from: -7.36657	-8.20113
0.13625	218.675
#starting from: -8.39974	-8.71626
0.13625	218.675
#starting from: -7.0042	-7.00236
0.13625	243.808
#starting from: -7.47286	-7.41022
0.13625	218.675
#starting from: -8.56797	-8.47421
0.13625	212.392
#starting from: -7.13064	-8.94592
0.13625	193.542
#starting from: -7.79028	-7.06195
0.13625	243.808
#starting from: -8.55952	-8.64895
0.13625	218.675
#starting from: -8.31809	-8.90446
0.13625	243.808
#starting from: -8.84544	-8.07305
0.13625	212.392
#starting from: -7.78079	-8.29609
0.13625	212.392
#starting from: -7.21136	-8.5295
0.13625	218.675
#starting from: -7.157	-7.5352
0.13625	212.392
#starting from: -7.79583	-7.92062
0.13625	243.808
#starting from: -8.47126	-8.12085
0.13625	237.524
#starting from: -8.15175	-7.48947
0.13625	243.808
#starting from: -8.55611	-8.7582
0.13625	187.259
#starting from: -8.74073	-8.99612
0.13625	262.657
#starting from: -8.49032	-7.04638
0.13625	262.657
#starting from: -7.72857	-8.10363
0.13625	237.524
#starting from: -7.48033	-8.63859
0.13625	212.392
#starting from: -8.09037	-7.14775
0.13625	287.79
#starting from: -7.58155	-7.82203
0.13625	262.657
#starting from: -8.26064	-7.15493
0.13625	193.542
#starting from: -7.40865	-7.74415
0.13625	237.524
#starting from: -7.31574	-8.11455
0.13625	212.392
#starting from: -7.52264	-8.71485
0.13625	237.524
#starting from: -8.98728	-8.98602
0.13625	262.657
#starting from: -7.39065	-8.05886
0.13625	212.392
#starting from: -7.75998	-8.42117
0.13625	212.392
#starting from: -7.60109	-8.50976
0.13625	187.259
#starting from: -7.69974	-8.50169
0.13625	243.808
#starting from: -8.46323	-8.11638
0.13625	193.542
#starting from: -7.71752	-7.02853
0.13625	212.392
#starting from: -7.65405	-7.90415
0.13625	262.657
#starting from: -7.01184	-8.68335
0.13625	262.657
#starting from: -7.30529	-8.18171
0.13625	187.259
#starting from: -7.405	-8.24328
0.13625	187.259
#starting from: -7.7521	-7.6278
0.13625	212.392
#starting from: -7.7865	-8.73022
0.13625	187.259
#starting from: -7.77172	-8.62619
0.13625	218.675
#starting from: -7.35019	-7.41219
0.13625	237.524
#starting from: -7.62933	-7.48883
0.13625	212.392
#starting from: -7.97399	-7.59108
0.13625	212.392
#starting from: -8.12058	-7.30485
0.13625	218.675
#starting from: -8.88189	-7.72741
0.13625	212.392
#starting from: -7.64571	-7.92289
0.13625	262.657
#starting from: -7.87887	-7.08256
0.13625	218.675
#starting from: -7.02209	-7.72691
0.13625	193.542
#starting from: -7.06249	-7.20204
0.13625	193.542
#starting from: -7.04247	-7.24325
0.13625	243.808
#starting from: -8.81053	-8.1738
0.13625	218.675
#starting from: -7.17654	-7.7165
0.13625	218.675
#starting from: -7.23461	-7.4287
0.13625	218.675
#starting from: -8.88117	-7.8153
0.13625	212.392
#starting from: -7.08939	-8.71625
0.13625	218.675
#starting from: -7.12334	-7.0037
0.13625	243.808
#starting from: -8.94725	-7.78252
0.13625	187.259
#starting from: -7.77705	-8.52665
0.13625	262.657
#starting from: -7.77265	-8.04022
0.13625	193.542
#starting from: -7.65522	-7.38585
0.13625	262.657
#starting from: -7.61929	-7.6461
0.13625	218.675
#starting from: -8.23617	-7.99673
0.13625	218.675
#starting from: -7.40987	-7.34802
0.13625	212.392
#starting from: -7.09455	-8.83975
0.13425	294.069
#starting from: -8.93441	-7.3547
0.13425	162.122
#starting from: -7.54669	-8.43545
0.13425	187.255
#starting from: -7.48478	-7.50796
0.13425	187.254
#starting from: -8.96047	-7.94559
0.13425	193.538
#starting from: -8.65187	-7.49626
0.13425	193.538
#starting from: -8.7405	-7.09557
0.13425	243.803
#starting from: -8.49454	-8.20237
0.13425	193.538
#starting from: -8.18084	-8.34095
0.13425	168.405
#starting from: -8.6165	-8.5918
0.13425	193.538
#starting from: -7.36302	-7.35849
0.13425	218.67
#starting from: -7.85551	-8.69909
0.13425	212.387
#starting from: -7.04369	-8.39965
0.13425	193.538
#starting from: -8.31917	-8.05308
0.13425	187.255
#starting from: -7.97296	-7.07385
0.13425	268.936
#starting from: -8.53812	-8.12002
0.13425	312.918
#starting from: -7.2014	-7.95116
0.13425	212.387
#starting from: -7.20453	-7.9966
0.13425	243.803
#starting from: -7.21747	-7.00322
0.13425	162.122
#starting from: -7.47132	-8.53857
0.13425	212.387
#starting from: -7.4087	-8.44122
0.13425	212.387
#starting from: -7.01959	-8.70969
0.13425	237.52
#starting from: -7.86444	-8.24733
0.13425	212.387
#starting from: -8.01303	-7.63606
0.13425	162.122
#starting from: -8.95591	-8.89695
0.13425	268.936
#starting from: -7.00317	-7.45588
0.13425	212.387
#starting from: -7.01869	-8.85988
0.13425	162.122
#starting from: -7.33717	-8.99979
0.13425	262.653
#starting from: -7.33349	-8.50016
0.13425	268.936
#starting from: -8.34224	-7.65592
0.13425	268.936
#starting from: -8.38538	-8.45397
0.13425	237.52
#starting from: -7.37396	-7.4876
0.13425	268.936
#starting from: -8.35289	-7.25065
0.13425	193.538
#starting from: -8.33487	-8.79175
0.13425	218.67
#starting from: -8.2678	-8.98877
0.13425	212.387
#starting from: -7.7483	-7.20267
0.13425	294.069
#starting from: -8.92936	-7.36514
0.13425	212.387
#starting from: -8.8257	-8.96677
0.13425	162.122
#starting from: -7.28202	-8.82442
0.13425	212.387
#starting from: -7.83909	-8.20076
0.13425	168.405
#starting from: -8.46827	-8.83069
0.13425	237.52
#starting from: -7.55686	-7.97682
0.13425	268.936
#starting from: -8.70095	-7.81161
0.13425	237.52
#starting from: -7.54934	-8.95011
0.13425	243.803
#starting from: -8.55037	-8.02948
0.13425	212.387
#starting from: -7.34089	-7.88577
0.13425	187.254
#starting from: -7.77194	-8.38196
0.13425	168.405
#starting from: -8.52252	-8.88858
0.13425	162.122
#starting from: -7.29334	-8.85758
0.13425	268.936
#starting from: -8.69518	-7.88648
0.13425	262.653
#starting from: -7.66357	-7.01064
0.13425	218.67
#starting from: -7.23765	-7.27633
0.13425	218.67
#starting from: -7.21138	-7.00151
0.13425	212.387
#starting from: -7.38674	-7.98827
0.13425	193.538
#starting from: -7.90208	-8.84593
